 &p_mat nbnd= 100, nks=   1 /
            0.333333  0.577350  0.000000      8
  1
    -0.00001001    -0.00000000    -0.00000000    -0.00000002    -0.06483499    -0.05860646
     0.23774519     0.06579738     0.16603187     0.03522034     0.08370169    -0.16455291
    -0.00000196     0.00000047     0.00000104    -0.00000082    -0.01108334     0.00000469
    -0.01731614    -0.00849740     0.00964023    -0.00191004     0.00170668    -0.00574082
     0.03464037    -0.05466070     0.05248703    -0.07106552    -0.00000011     0.00000012
    -0.00000007     0.00000011    -0.00091452     0.00120731    -0.00020518     0.00010336
     0.00000036    -0.00000046    -0.00000005     0.00000007     0.00524144    -0.00502770
     0.01765189     0.00216741    -0.00833506     0.00563823    -0.00805204    -0.01545428
    -0.00000009     0.00000001     0.00000009    -0.00000007     0.00080071    -0.00184355
    -0.00046484    -0.00068777     0.00015849     0.00015975    -0.00015085    -0.00052427
     0.00000054    -0.00000035    -0.00000011    -0.00000039    -0.00082607     0.00266843
    -0.00286119    -0.00348241     0.00360684     0.00228568     0.00090079     0.00253827
     0.00358172     0.00841398    -0.00435926     0.00121713    -0.00001079     0.00000233
    -0.00000394     0.00000186     0.00000010     0.00000002    -0.00000009     0.00000023
    -0.00366517     0.00093448     0.00303142    -0.00049784     0.00045293    -0.00152038
    -0.00046772    -0.00087514     0.00047282     0.00267536     0.00021514     0.00190007
    -0.00002069    -0.00000434     0.00000870     0.00001162    -0.00480910     0.00562451
    -0.00214625     0.01098509     0.00000019     0.00000004    -0.00000100     0.00000024
     0.00005387     0.00063430     0.00048172    -0.00133125     0.00032392     0.00537274
    -0.00222530     0.00125855     0.00057986     0.00150316     0.00106528    -0.00004634
    -0.00000033     0.00000029    -0.00000002    -0.00000101     0.00041649     0.00012079
     0.00036733     0.00201712     0.01108390    -0.02426614     0.01623081    -0.00223120
    -0.02147357    -0.02570880    -0.00595121    -0.00959707     0.00000129    -0.00000023
    -0.00000012    -0.00000365    -0.01157986     0.01644496    -0.01732478    -0.02716398
     0.00000060    -0.00000017    -0.00000000    -0.00000065    -0.00809831     0.02279700
    -0.01860920     0.00735653     0.00042414    -0.00380355     0.00213805    -0.00451809
     0.00130590    -0.00272392     0.00173739    -0.00032063     0.00000194     0.00000047
     0.00000179    -0.00000025    -0.03368209     0.04317417     0.02761197    -0.02882987
    -0.00173345    -0.00010255    -0.00088554    -0.00126196     0.00000011     0.00000122
    -0.00000376    -0.00000604    -0.01957361     0.01466075     0.03178852     0.01304981
    -0.00000684    -0.00001404     0.00000255    -0.00001315    -0.01705551     0.00499928
    -0.00156987    -0.02090853    -0.00150063    -0.00306134     0.00395283    -0.01313423
     0.00004396    -0.00001561    -0.00001890    -0.00018889    -0.00006830    -0.00005240
    -0.00028750     0.00022954
    -0.00000000     0.00000002    -0.00001001    -0.00000000    -0.02205549    -0.24569424
    -0.04601732    -0.07430141    -0.01790814    -0.18374696     0.16743891     0.02777200
     0.00000130    -0.00000040     0.00000152    -0.00000133    -0.00552174     0.01848146
     0.00753010    -0.00813254     0.00287720    -0.00525284     0.00542777     0.00819268
    -0.06290892    -0.06202972     0.04272612     0.04860270     0.00000003    -0.00000000
    -0.00000011     0.00000004    -0.00007750     0.00021636     0.00108726    -0.00105431
    -0.00000012     0.00000001    -0.00000054    -0.00000018    -0.00109987    -0.01775042
    -0.00533433     0.00492887     0.01529752     0.00834632     0.00579660    -0.00822571
    -0.00000028     0.00000007    -0.00000026    -0.00000010    -0.00015483    -0.00081561
     0.00186718     0.00074432     0.00006003    -0.00054231     0.00012918    -0.00018418
     0.00000015    -0.00000033     0.00000013     0.00000036    -0.00413965     0.00178276
    -0.00048961     0.00275013    -0.00151961    -0.00222368    -0.00027905     0.00426090
    -0.00288699    -0.00348571    -0.00774032     0.00486935     0.00000471     0.00000158
