 &p_mat nbnd= 100, nks=   1 /
            0.333333  0.577350  0.000000     28
  1
    -0.00018075    -0.00149646    -0.00533412     0.00500666    -0.00292926    -0.00283187
     0.00158819     0.00741136     0.02019465     0.02914454    -0.03334293     0.03890822
    -0.00049961    -0.00237741    -0.00163841    -0.00198347     0.02263350     0.03133148
     0.09234530    -0.01377280     0.02615814    -0.02274283     0.03722754     0.06311015
    -0.02563737     0.03071406    -0.01363305    -0.00270107     0.01538521    -0.00951951
     0.00453186    -0.00358232    -0.00017603     0.00000401     0.00011297    -0.00009361
     0.02184730     0.03457821    -0.00472640    -0.01911265     0.01564328    -0.04881968
    -0.01062643     0.00148085     0.00058764    -0.00139582    -0.00274186    -0.00429581
     0.00688385    -0.00918878    -0.02101575     0.01166273     0.01420932     0.00842656
     0.03042732    -0.02018664
     0.00027686     0.00053334     0.00030480     0.00084856    -0.00000002     0.00000000
    -0.00000002     0.00000005    -0.00026837    -0.00224055    -0.00075014    -0.00117617
    -0.00073684    -0.00115157    -0.00033245     0.00027982     0.00047205     0.00105193
     0.00011087    -0.00414850    -0.00000002    -0.00000002    -0.00000002    -0.00000003
     0.00125096     0.00142614     0.00126979     0.00208083     0.00103474     0.00016477
    -0.00091174    -0.00280480     0.00000001     0.00000000     0.00000001     0.00000002
     0.00041552    -0.00029044    -0.00534766    -0.00431327     0.00000080     0.00000010
     0.00000074    -0.00000098     0.02890469     0.00597764    -0.00220741     0.01085843
    -0.00860381    -0.02153204    -0.01543570     0.03120563    -0.00000025     0.00000001
    -0.00000153    -0.00000140     0.00651195    -0.08973452     0.05657644     0.04074123
    -0.02075177    -0.02893819     0.01635395    -0.00835374    -0.00000019    -0.00000076
     0.00000007     0.00000007     0.04939919     0.05073006    -0.00552232    -0.03282622
    -0.00000005     0.00000002    -0.00000001    -0.00000002    -0.00964637     0.01795324
     0.01044574    -0.02389125     0.00301009     0.01336201     0.00697560    -0.01839965
    -0.00015877     0.04036192    -0.00736690    -0.00615485     0.00000044     0.00000006
    -0.00000035    -0.00000024     0.01513007     0.00314141    -0.00424883     0.00246019
    -0.00000007     0.00000011    -0.00000008    -0.00000023     0.00110291     0.00291762
     0.00419130     0.00019537     0.00651602     0.01580511     0.00436316    -0.00010294
    -0.01064722     0.00183531    -0.00306273     0.00635200     0.00556385     0.00532896
    -0.04256856    -0.00493409    -0.00000135    -0.00000636     0.00000126    -0.00000677
     0.00000035    -0.00000012     0.00000022    -0.00000004    -0.00256789     0.00073065
     0.00121802    -0.00213800     0.00693825    -0.00348104     0.00797657    -0.01989334
    -0.01005541    -0.00307197     0.00483042    -0.01316179     0.02866994    -0.02959077
    -0.02020677     0.03396342     0.00000486    -0.00000319    -0.00000088     0.00000327
    -0.00000098     0.00000062    -0.00000099    -0.00000034     0.00196704    -0.00091669
    -0.00774827     0.01045918    -0.01353681     0.02220218    -0.01861727     0.01250646
    -0.00930602     0.01560029    -0.00903944     0.00663472    -0.00588558     0.04948393
     0.02963554    -0.00291949     0.00000249    -0.00000272    -0.00000434     0.00000215
    -0.04547857     0.02162916     0.01590343    -0.01503021    -0.00000444    -0.00000088
     0.00000298     0.00000532     0.00551808     0.02865134    -0.01407711     0.00209367
    -0.00000303    -0.00000010    -0.00000428     0.00000161    -0.01186366    -0.00697067
     0.00078009     0.02547478    -0.00192577     0.01064503    -0.01253338     0.01818405
     0.00299480    -0.01787700     0.00457838     0.00526386    -0.00107945     0.05151308
     0.00336392     0.02687184
     0.00089760    -0.00008481    -0.00060046    -0.00002392    -0.00000002    -0.00000005
     0.00000003     0.00000000     0.00109564    -0.00086351    -0.00099134     0.00202717
     0.00038917     0.00019330    -0.00044378     0.00129310     0.00258308    -0.00324806
     0.00103801    -0.00050192     0.00000005     0.00000001     0.00000001     0.00000000
     0.00171825    -0.00172914    -0.00154789     0.00109669     0.00038957    -0.00292347
     0.00098790    -0.00034915     0.00000003    -0.00000000    -0.00000004    -0.00000002
     0.00620848    -0.00294222     0.00033599     0.00037960    -0.00000135    -0.00000004
     0.00000034    -0.00000069     0.00901508    -0.00644266    -0.01724271    -0.02395649
    -0.03399065     0.00752897    -0.01885120    -0.01350132    -0.00000209    -0.00000059
     0.00000009     0.00000026     0.05428928    -0.04374272    -0.01135778    -0.08925079
    -0.00830521    -0.01637857    -0.03380841     0.01118246    -0.00000030     0.00000003
     0.00000049    -0.00000017    -0.02220480     0.02480015    -0.06886020     0.01649374
    -0.00000008    -0.00000014    -0.00000013    -0.00000013    -0.01242873    -0.02292278
    -0.01112942    -0.01707277     0.01172764    -0.01580075     0.01287475    -0.00467543
    -0.00301661     0.00911338     0.02140903     0.03421612    -0.00000009     0.00000030
    -0.00000008     0.00000000    -0.00209831    -0.00443884    -0.01423481    -0.00601272
    -0.00000001     0.00000005    -0.00000033    -0.00000008     0.00363231    -0.00210075
     0.00036239     0.00309789    -0.00428961     0.00080479     0.00309413    -0.01681287
     0.00107082    -0.00697004     0.00773825     0.00754036    -0.02464612     0.03505814
     0.00027464     0.00769911     0.00000525     0.00000404    -0.00000359    -0.00000582
     0.00000004     0.00000007     0.00000032    -0.00000048     0.00219929     0.00110394
     0.00254234    -0.00081660     0.00925291    -0.01933215     0.00213081     0.00746455
    -0.01379901     0.00248327     0.00128730     0.01043558     0.03883842     0.00730791
     0.04115618    -0.00193219     0.00000253     0.00000185     0.00000417    -0.00000225
     0.00000110    -0.00000001     0.00000074     0.00000131     0.00456454     0.01218831
     0.00163765     0.00142325    -0.01438239    -0.01720967     0.00679420     0.02509985
     0.01106591     0.00180873    -0.01537595    -0.00967740    -0.02273932    -0.01922496
     0.02324852    -0.04408131     0.00000003     0.00000090     0.00000334     0.00000019
     0.00346223     0.02160134     0.02290651     0.04485166    -0.00000207    -0.00000266
     0.00000558     0.00000576    -0.00068236     0.01422207     0.02907800     0.00263723
    -0.00000516    -0.00000004     0.00000037    -0.00000117    -0.00301534    -0.02530627
     0.01068775    -0.00866729     0.02010641     0.00915430    -0.00711293    -0.00814696
    -0.00697875    -0.00007025    -0.01166726     0.01385613     0.01510926    -0.02249789
    -0.02221874     0.04651126
     0.00046400     0.00114069    -0.00041609     0.00048602    -0.00026837     0.00224055
     0.00109564     0.00086351    -0.00000000     0.00000000    -0.00000001     0.00000001
    -0.00041066     0.00148995     0.00230667    -0.00058449     0.00312393     0.00114604
     0.00321324    -0.00278729     0.00273299    -0.00016968    -0.00173459    -0.00035443
    -0.00113119    -0.00070590    -0.00053683    -0.00059102    -0.00020584     0.00002636
     0.00020057     0.00021685     0.00343192    -0.00017735    -0.00395952     0.00488440
    -0.00246902    -0.00053219    -0.00532056     0.00239302    -0.01479810    -0.05802462
    -0.03559329     0.00328708    -0.00002509    -0.00392397     0.00125741     0.00298149
    -0.01870109    -0.02365938     0.00289271     0.02916963     0.05131530     0.06420019
     0.06062060    -0.05719547    -0.01062329    -0.02274137     0.02954284     0.00268578
    -0.04635879    -0.01181739     0.01558874    -0.03195799     0.09686019    -0.06929650
     0.01327706    -0.07777485     0.00119619     0.01394136    -0.00755984    -0.01567378
     0.01266500     0.02184802     0.01373583     0.04880904    -0.00241167    -0.00489134
     0.00390048     0.00057103     0.01537191     0.01676105     0.01163082    -0.01548894
     0.00435854     0.01600636    -0.00784018     0.00245966    -0.01199609     0.00574588
    -0.01202498    -0.01584812    -0.00885509     0.01316763    -0.00633534    -0.01329239
    -0.00090789     0.00384691     0.00278309     0.00226049    -0.00049556    -0.00024021
    -0.00076294     0.00129232     0.01997960     0.01386004     0.01030708    -0.00141941
     0.00385055    -0.01404513    -0.00430942     0.00078207    -0.00014612    -0.00086300
    -0.00894264     0.00323231     0.00650119    -0.01797480     0.00399995     0.01959804
    -0.00031945    -0.00037110     0.00158064     0.00213467    -0.00329598     0.00188330
     0.00584106     0.00011496     0.01430817    -0.00567917    -0.00473939    -0.03028185
     0.00254588    -0.00276276     0.00344710     0.00703982     0.00220188    -0.00468495
    -0.00053467     0.00848276     0.00125570    -0.00789600    -0.02869325    -0.01167589
    -0.00284980    -0.01249417    -0.00368456    -0.00574527    -0.00130948    -0.00161046
    -0.00136515     0.01278969    -0.00544735     0.02360913    -0.03489880     0.03194017
    -0.00048337    -0.00448660    -0.00027878    -0.00293062    -0.01255925     0.02574792
     0.06043001     0.00093816    -0.02355805     0.00847710    -0.01490853    -0.01387661
     0.01493727    -0.00933273     0.00037374    -0.00068049    -0.01309118     0.03045949
    -0.00402832    -0.02572608     0.01308126     0.00652544    -0.00739566     0.00605137
    -0.00915955    -0.05111308     0.00792231     0.00842091    -0.00910487     0.01310424
     0.00944972     0.00188715    -0.00012678    -0.00083480    -0.00028182    -0.00181503
     0.00957540    -0.00160972    -0.01200357     0.00457925     0.04504101     0.02719731
     0.06023094    -0.01042059
     0.00005632    -0.00063731    -0.00113978     0.00046622    -0.00075014     0.00117617
    -0.00099134    -0.00202717    -0.00000001    -0.00000001     0.00000000    -0.00000000
    -0.00225421     0.00076218    -0.00115408    -0.00102794    -0.00201430    -0.00374656
     0.00332728     0.00003774     0.00086281     0.00154600     0.00066546     0.00265618
    -0.00047433     0.00064225     0.00105406    -0.00081662    -0.00006705     0.00028766
    -0.00019191     0.00007893     0.00393121    -0.00490722    -0.00055615    -0.00339119
     0.00553181     0.00185310    -0.00240402     0.00077464     0.01288805    -0.03334051
     0.05177262     0.03009040     0.00303251    -0.00112901     0.00287349    -0.00267225
    -0.02931237    -0.00013524    -0.02531404    -0.01639197     0.01208757     0.08246250
    -0.08006950     0.01854217     0.02630713    -0.01370910     0.00118602    -0.02507220
    -0.00567145    -0.03510211    -0.04779493    -0.00210670    -0.00059064     0.07889767
    -0.08318189    -0.08523232    -0.01090731     0.01355976    -0.00431688     0.01331030
    -0.01107561    -0.04948083    -0.00077793     0.02524149    -0.00332846     0.00211223
    -0.00020590     0.00544970     0.00041052    -0.01936510     0.02243985    -0.00369765
    -0.00684304     0.00454959     0.00970518     0.01345334    -0.00191289     0.01980170
     0.01322651    -0.00140767    -0.00963774     0.01113201     0.00503978     0.01504667
    -0.00326854     0.00147440     0.00010508    -0.00395121    -0.00146293    -0.00033352
     0.00016609    -0.00052504    -0.00955128     0.00412637     0.00990745    -0.02220617
    -0.00395223    -0.00188777    -0.00002172    -0.01456275    -0.00640804     0.00702653
    -0.00074209    -0.00046562    -0.01530610    -0.01287603    -0.01889695    -0.00287495
    -0.00008092     0.00265499    -0.00005099     0.00048660     0.00343081    -0.00472836
     0.00348991    -0.00149364     0.01848562    -0.02444788     0.00992690     0.01176607
     0.00750269     0.00226779     0.00231555    -0.00295784     0.00805781     0.00270787
     0.00516799    -0.00027028    -0.00375460    -0.03074645     0.00794796     0.00085646
    -0.00487268     0.00477775     0.00557004    -0.01153999     0.00208310     0.01269110
    -0.00121767     0.00168103    -0.03652832    -0.03006673     0.00667721     0.02328890
    -0.00192160    -0.00222859     0.00290525     0.00345065    -0.05851437    -0.01510108
    -0.00528926    -0.02816025     0.01784683    -0.00982176    -0.02077120    -0.01398325
     0.00014163     0.00075921    -0.01125208    -0.01354982    -0.01618821     0.02038845
    -0.00364426     0.03294991    -0.00236322     0.00928946     0.01144534     0.00910129
     0.01123238    -0.00272504     0.03559522    -0.03780540     0.00747485    -0.00608768
     0.01416638     0.00733690    -0.00120987    -0.00139155     0.00055470     0.00063661
     0.00803574     0.01002763     0.00744083     0.00621130     0.05837733     0.01819380
    -0.04820666     0.02107468
     0.00060784     0.00084682    -0.00021533     0.00033401    -0.00073684     0.00115157
     0.00038917    -0.00019330    -0.00041066    -0.00148995    -0.00225421    -0.00076218
    -0.00000002     0.00000000     0.00000003    -0.00000001     0.00083969     0.00010782
     0.00050641    -0.00068004     0.00446854     0.00643264    -0.00283841     0.00326860
     0.00605139     0.00250396     0.00301086     0.00139899     0.00067418    -0.00013591
    -0.00076167    -0.00043985     0.00385407    -0.00029447    -0.00255366     0.00497454
    -0.00093206     0.00013577    -0.00138443     0.00096588     0.01456976     0.01353587
     0.01786756    -0.00283678    -0.00166462    -0.00589293     0.00334057     0.00531129
    -0.07370288    -0.07562666     0.04320533     0.09092154    -0.04125751    -0.00033696
    -0.03629768     0.04905731    -0.01874350    -0.01942842     0.03797568    -0.00237122
    -0.03718118     0.00031818     0.00991774    -0.03324917     0.00731095     0.00546288
     0.00056155    -0.01490393     0.00630977     0.01996833    -0.02087205    -0.02642222
    -0.01045738    -0.00982462    -0.01014638    -0.01912905     0.00742411     0.01030375
    -0.00740149     0.00149011     0.05875508     0.04102139     0.01949410    -0.04323002
     0.01102957     0.01946932    -0.01299913     0.00594166     0.00039022     0.00229860
     0.02405535     0.00367674    -0.00894362     0.01870608    -0.01567103    -0.01734864
    -0.00033285    -0.00346000    -0.00353666    -0.00193670     0.00127209     0.00079294
     0.00132985    -0.00466957     0.01999446     0.00697149     0.00994399    -0.00098886
     0.00087274    -0.01117426    -0.00193599     0.00202798    -0.00147253    -0.00476617
    -0.01951606     0.01244412    -0.00302213     0.00850934    -0.02235722    -0.01535515
     0.00097125    -0.00246673     0.00111707    -0.00235646     0.00176902    -0.00222332
    -0.00389111     0.00048871     0.01331542    -0.00490924    -0.01249862    -0.02706127
    -0.00178725     0.00413315    -0.00786105    -0.01022207     0.00103223    -0.01486815
     0.00335036     0.03001024     0.00384329    -0.01165893     0.03305546    -0.00534959
     0.00142425     0.00268132     0.00239121    -0.00075425    -0.00045925    -0.00029309
     0.00020504     0.00189179     0.00619550     0.02624149    -0.03473710     0.04398932
     0.00560393     0.02214786     0.00747212     0.01406216    -0.00196195     0.03902203
     0.10583199    -0.01844544     0.02540747    -0.02724881     0.00212901    -0.02134975
    -0.00522583     0.00520161    -0.00097893     0.00039887    -0.01087682    -0.01055393
     0.00655623     0.02056373     0.00850889     0.00167598    -0.00481725     0.00512564
     0.04854118     0.01429834     0.03078016    -0.02297712    -0.00733076     0.01973646
     0.00982795     0.00088903     0.00171149     0.01474724     0.01424290     0.03076625
     0.02442054    -0.01158851    -0.03889766     0.02436353     0.03848349     0.01866090
     0.05032062    -0.02584572
     0.00028445    -0.00027749    -0.00095087    -0.00042713    -0.00033245    -0.00027982
    -0.00044378    -0.00129310     0.00230667     0.00058449    -0.00115408     0.00102794
     0.00000003     0.00000001     0.00000002     0.00000000     0.00024820    -0.00081073
     0.00058402     0.00061287    -0.00390119     0.00187645     0.00502727     0.00600616
     0.00331761     0.00012604    -0.00652766    -0.00052737     0.00078543    -0.00039591
     0.00066537     0.00017399     0.00555525    -0.00063735     0.00163340    -0.00350324
     0.00078972     0.00149194    -0.00076691    -0.00054686    -0.01530536     0.00964592
     0.00203211    -0.01978300     0.00582661     0.00232807     0.00609651     0.00057465
    -0.06069661    -0.08030783    -0.03304724    -0.10029648     0.03476569    -0.05015461
     0.01359684     0.03895410     0.03689639     0.00929711     0.02198941    -0.01566063
     0.01895597    -0.02906085    -0.02379334    -0.02857293    -0.00975709     0.01128075
    -0.00907189    -0.00099370    -0.03350389     0.00336152    -0.01874127     0.00934420
    -0.01163660     0.01826041     0.01120593    -0.00896105     0.00708575     0.00260708
     0.00891585    -0.00904314     0.03453800    -0.03249574     0.05790249     0.04221661
    -0.01420254    -0.00160029    -0.00442027     0.02193506     0.02412857    -0.00316051
    -0.00043889     0.00228979    -0.02337844    -0.00016077    -0.00801800     0.01912173
     0.00381214     0.00131297    -0.00278337     0.00208171     0.00239800     0.00422191
    -0.00104800     0.00107185    -0.00991003    -0.00128269     0.02019177    -0.00637714
     0.00021842    -0.00279520     0.00774068    -0.00810531    -0.02313061     0.00084308
    -0.00149560    -0.00475871    -0.01229417     0.02417582     0.00672194     0.00602792
    -0.00119388    -0.00231844     0.00105106     0.00243292    -0.00382338     0.00087321
    -0.00242281    -0.00148413     0.02973169    -0.00213671     0.00213715     0.01402962
    -0.00621707    -0.01129888    -0.00450286    -0.00001937     0.01443175     0.02652553
     0.00935925     0.01159986    -0.02817328     0.01810233     0.01064916     0.00610681
     0.00112646     0.00224223    -0.00291507     0.00085048    -0.00111441     0.00154206
    -0.00054554     0.00002569    -0.00819261    -0.05544991    -0.01845330     0.01966182
    -0.00402679     0.01540575     0.00034703    -0.02284419    -0.05669350    -0.09124268
     0.02780866    -0.02744529     0.01417465    -0.01611204    -0.00261805     0.03715544
    -0.00030125    -0.00101566    -0.00077433     0.00733310     0.02127449    -0.00370903
     0.01438307     0.00475740    -0.00573763     0.00407584     0.00047152     0.00865951
    -0.00848890     0.03745958    -0.03278913    -0.03855015     0.00986416    -0.00001006
     0.00555289     0.02030799    -0.00446527     0.03360366    -0.00274910    -0.01459944
    -0.00426660     0.04571083     0.00065725     0.02702565     0.02161065     0.05230423
    -0.04140399    -0.01072013
     0.00016168    -0.00014950    -0.00031212     0.00006146     0.00047205    -0.00105193
     0.00258308     0.00324806     0.00312393    -0.00114604    -0.00201430     0.00374656
     0.00083969    -0.00010782     0.00024820     0.00081073    -0.00000001     0.00000000
     0.00000003    -0.00000000     0.00018810     0.00103224     0.00216155     0.00184709
    -0.00158033     0.00104204     0.00170669    -0.00059344     0.00051887    -0.00089036
     0.00037767     0.00003264    -0.00068421     0.00100082    -0.00012466     0.00065045
     0.00112470     0.00110712    -0.00069875     0.00041749    -0.00228019     0.00832772
    -0.01556721    -0.01322515    -0.01731096     0.00418951    -0.03431473     0.01162692
     0.04326979     0.00977826     0.01325160     0.02525988     0.01495031    -0.01741408
    -0.01895028     0.10061128    -0.01110145     0.00222805    -0.00678109     0.01497541
    -0.00007276    -0.00073456    -0.00147794    -0.00074841    -0.01162795    -0.01565059
     0.00650730    -0.05117576    -0.05469018     0.05215862    -0.06490406     0.05419689
    -0.00593030     0.01336513    -0.00137865    -0.00811369    -0.02686915     0.00446603
    -0.00684622     0.02105856    -0.00997994     0.01549174    -0.01562137     0.00070577
    -0.00152370     0.00129965     0.00192253     0.00796791     0.02513858     0.01459650
     0.02567739    -0.00290306     0.00061764    -0.00064931     0.00024734    -0.00091816
     0.00114672    -0.00036667    -0.00241261     0.00129301    -0.00064215    -0.00032436
     0.00025470    -0.00004306     0.00053170     0.00029110    -0.00208883     0.00242694
    -0.00244452    -0.00231563     0.00177410    -0.00505140    -0.00542567     0.00281677
    -0.00054874     0.00120992    -0.02235410     0.02188050    -0.02334571     0.00116753
    -0.00025969     0.00256830     0.00010351     0.00005316    -0.00143014     0.00067551
    -0.00133867     0.00049792    -0.00503394     0.00413412     0.00049678    -0.00229345
     0.00968698     0.00589781     0.00863289    -0.00325651     0.00684372     0.00478176
     0.00819728     0.00308063    -0.02922162    -0.02231164     0.03335237    -0.00187668
     0.00691408     0.00757752    -0.00395151    -0.00124876     0.00168936    -0.00781496
    -0.00078394    -0.00190174     0.00772007     0.01433132    -0.00086914    -0.01458496
    -0.00767552    -0.01083522     0.00290943     0.01338113     0.03440329     0.02057153
    -0.00906102     0.03259858     0.00740497     0.04074746    -0.01684269    -0.04213625
     0.00146419     0.01056551     0.01631029     0.04317008     0.01233864    -0.01092445
     0.02465686     0.00074404     0.00174096    -0.00471463    -0.00708372    -0.01263865
     0.00124041     0.00187528    -0.04327670     0.02408678    -0.01358339    -0.00070831
    -0.01534876    -0.01156369    -0.00895309    -0.01759637    -0.00169134     0.00628074
    -0.01007817    -0.01893339    -0.00916707    -0.02352350     0.01629434     0.00759951
    -0.01262235    -0.00320553
    -0.00025752    -0.00018680    -0.00008403    -0.00020361     0.00011087     0.00414850
     0.00103801     0.00050192     0.00321324     0.00278729     0.00332728    -0.00003774
     0.00050641     0.00068004     0.00058402    -0.00061287     0.00000003     0.00000000
    -0.00000000     0.00000000    -0.00279032    -0.00054605     0.00092568    -0.00049394
     0.00179177    -0.00023356     0.00187963     0.00022416    -0.00021535     0.00031198
     0.00101691     0.00016698     0.00047709    -0.00045936    -0.00046542     0.00111948
     0.00081159     0.00006196     0.00051273    -0.00149255    -0.01451597    -0.01437100
    -0.00810053     0.00298845    -0.02578255    -0.02545465     0.01373912     0.01133385
    -0.02851522    -0.00074022     0.02787449     0.03450943     0.01223462    -0.10164668
    -0.00901075    -0.02110853    -0.01518654    -0.00629429     0.00962535    -0.00596297
     0.00142271    -0.00084902    -0.00002173     0.00073789     0.01587796     0.04908356
     0.00852570    -0.01753455    -0.07160673    -0.04497058     0.06121193     0.04432520
     0.00523353     0.00635144     0.01398710     0.00426093     0.01970984     0.01009229
    -0.02219159     0.01579366     0.01470267     0.00532525    -0.00491509    -0.01776035
    -0.00697143    -0.00431092     0.00170952    -0.00104295     0.01794481    -0.01859425
    -0.00373916     0.02882761     0.00033260     0.00089034    -0.00067567    -0.00058862
     0.00253437     0.00103464     0.00117860     0.00024480     0.00013757    -0.00021902
    -0.00005265    -0.00071730     0.00319844    -0.00015218     0.00009830    -0.00059805
     0.00225434     0.00485587     0.00220946    -0.00254045    -0.00122481     0.00051220
     0.00297719    -0.00533886    -0.00430142     0.02297634     0.02469166    -0.01920350
    -0.00001453     0.00011581    -0.00226562    -0.00123835    -0.00085355     0.00114505
     0.00104914    -0.00118300    -0.00019678    -0.00233800    -0.00445930    -0.00474770
     0.00150671     0.00910275    -0.00995775    -0.00542677     0.00288404     0.00826913
    -0.00461381    -0.00695733     0.00139359     0.03337863     0.02506123     0.02689886
    -0.00374203     0.00177975    -0.00580917     0.00845438    -0.00005764    -0.00205640
     0.00472735     0.00645030     0.00508868     0.01369375    -0.00127885     0.01622934
     0.01118128     0.00790166     0.00698139     0.01129799     0.01211512     0.03159509
     0.03229918    -0.02373965     0.01185234    -0.04380589     0.00263643    -0.04133509
     0.01440074    -0.04384149    -0.00099946     0.01062118     0.02448213     0.00301947
    -0.01054495    -0.01268362     0.01389738    -0.00410749    -0.00206058     0.00460310
    -0.03713358    -0.03277092    -0.00161232     0.00155675    -0.00147055     0.01915070
     0.00845775    -0.01066690     0.00648856     0.00045495     0.01369622     0.01422035
     0.01295914    -0.02166681    -0.01307447     0.01699694    -0.01153373     0.00601824
    -0.01409457     0.01112662
     0.00147229    -0.00112549     0.00167358    -0.00014792    -0.00000002     0.00000002
     0.00000005    -0.00000001     0.00273299     0.00016968     0.00086281    -0.00154600
     0.00446854    -0.00643264    -0.00390119    -0.00187645     0.00018810    -0.00103224
    -0.00279032     0.00054605    -0.00000001     0.00000000    -0.00000001     0.00000001
     0.00077160     0.00034942     0.00051132     0.00139476     0.00137029     0.00268665
     0.00499026    -0.00209569    -0.00000000     0.00000004    -0.00000002     0.00000002
     0.00085983     0.00024879    -0.00034331    -0.00417179    -0.00000071    -0.00000022
    -0.00000060     0.00000159    -0.03206624    -0.00108712     0.01143173    -0.00706657
    -0.04042895     0.00971663     0.00820114     0.04515847    -0.00000065     0.00000082
    -0.00000162     0.00000098    -0.07224052    -0.03782612     0.01644607    -0.04955044
     0.08229828    -0.00947611     0.01052478     0.00887073    -0.00000009     0.00000009
    -0.00000051     0.00000066    -0.02176602     0.04609306     0.01804637    -0.02375021
     0.00000013    -0.00000015     0.00000027    -0.00000001     0.02203706    -0.01417655
    -0.01064772     0.03091343     0.01321646    -0.00051454    -0.00556226    -0.03203145
     0.02828488     0.01970534     0.00613959     0.00421977     0.00000006    -0.00000025
