 &p_mat nbnd= 100, nks=   1 /
            0.000000  0.000000  0.000000     11
  1
     0.00000000    -0.00000000     0.00000000    -0.00000001     0.00000000    -0.00000000
    -0.00000088     0.00000247     0.00000373    -0.00000152     0.00570534    -0.01633820
     0.00337980    -0.00164279     0.00902972     0.00418320     0.00042321    -0.00032380
     0.00098618     0.00119407     0.00601638     0.00465528    -0.06764254    -0.12428943
     0.02493853     0.07750184     0.17070062    -0.02948135     0.00760630    -0.02186627
    -0.01491861    -0.00593114     0.01112534    -0.02645881     0.03192019     0.02889208
    -0.05487517    -0.00722841    -0.00032553     0.00142548     0.00087308     0.00042882
    -0.03129988    -0.02201035     0.01434938    -0.03130873    -0.04584598    -0.08868755
    -0.01780476     0.00646423    -0.03309363     0.18275241    -0.03842142     0.12101300
     0.04679166    -0.02130819    -0.00027997     0.00467090     0.00324028     0.00853605
     0.01142190     0.05177543    -0.12152253    -0.04446775     0.03038312    -0.03774485
     0.06221771     0.11091757     0.00011772     0.00028506     0.00000211     0.00002959
    -0.01967076    -0.01017043    -0.10716313    -0.06994581     0.05837498     0.02568994
    -0.13066595     0.11221485     0.20400787     0.10639741    -0.00023319     0.00034670
     0.00016032    -0.00009155     0.07264029    -0.07320752     0.18547620     0.01859248
    -0.03635888     0.02321967    -0.06059052    -0.06375226     0.10123467     0.04178537
    -0.08577281    -0.03337264    -0.07536792    -0.11723505    -0.01273119     0.02587592
    -0.06074699    -0.01283626    -0.05837648    -0.02248201     0.05453871     0.04150551
     0.05468284     0.02306972     0.02609845     0.04597173    -0.05994799     0.02404752
     0.00705853    -0.03418493     0.00007361    -0.00004193     0.00001348     0.00005049
     0.11272055    -0.07684875     0.01571754    -0.00485672    -0.02576894    -0.00006944
    -0.01174255    -0.00349347    -0.04139628    -0.01019125     0.01538339    -0.04076807
     0.00491977    -0.00012304    -0.00226720    -0.05014109     0.06344556    -0.04480563
     0.14381933     0.02872140    -0.11803410    -0.13749241     0.01882102     0.12677980
     0.00025634    -0.00012584    -0.00002744    -0.00022621     0.01202033     0.04226943
    -0.13181480    -0.08172180    -0.03155813     0.27754189    -0.00936079     0.25821076
     0.00592479    -0.00731136    -0.02885970    -0.00958797     0.00498680     0.02556389
    -0.00006253     0.00056559    -0.00074851     0.00027186     0.10561455    -0.08277508
     0.08587215     0.04933799    -0.01247371    -0.18638053    -0.01535842    -0.00432356
     0.03367319    -0.02236493     0.02565640     0.00610863     0.28248052    -0.10595830
     0.05166712    -0.04713054    -0.02761180     0.06605236    -0.19737474     0.14198300
     0.00009688     0.00004550     0.00025677     0.00004800     0.00547166     0.04791086
    -0.16560617    -0.07773704    -0.00696296     0.10502882    -0.11061282     0.13819106
    -0.03954630     0.09186870
     0.00000000     0.00000001    -0.00000001    -0.00000000    -0.00000000    -0.00000000
    -0.00000214     0.00000028     0.00000251     0.00000216    -0.01571867    -0.00685304
    -0.00273358     0.00666642    -0.01294968    -0.00025726     0.00039493     0.00018778
    -0.00050264     0.00116729    -0.00114639     0.00613662     0.05610097     0.02376567
     0.22250916    -0.02980967    -0.08866110    -0.09254928     0.01881571    -0.00263416
     0.00604056     0.04760855     0.00823788    -0.01624399    -0.00163478    -0.03188663
    -0.01527127    -0.04277813    -0.00116283     0.00029610     0.00001382     0.00079813
     0.05261706     0.04648505    -0.01726599    -0.08389862    -0.02836717     0.05134744
    -0.01138786    -0.01058076     0.18615127    -0.02506980     0.03053966     0.00733644
    -0.00515640     0.17322933     0.00546703    -0.05108013     0.00152066    -0.00318480
     0.02652332    -0.01660603     0.03193421     0.04684001    -0.04766404    -0.17161933
     0.02056567    -0.09242844    -0.00016407     0.00019271    -0.00002082     0.00001262
     0.00006041    -0.01817270    -0.02426662     0.21526183    -0.00167199     0.10960774
     0.05361715     0.02377562    -0.00129727     0.18881535    -0.00034049    -0.00004045
     0.00012689     0.00008279     0.02783921     0.01332835    -0.02917449    -0.17959388
     0.06030509    -0.14533222    -0.03824102     0.17601192     0.01824340     0.02038717
     0.00301508     0.04367906    -0.05034371     0.09336171    -0.11348252     0.05197546
     0.02953314     0.04810248     0.04374630     0.02482064     0.08230880    -0.01848775
    -0.05087680    -0.05357225    -0.00001827     0.00893277     0.05631265     0.00847014
    -0.07742996    -0.02952576     0.00005818     0.00003805    -0.00003182     0.00002875
     0.09832845     0.05353309    -0.01815299    -0.01726164    -0.00356727    -0.00104533
     0.00918932     0.02499414     0.03189651     0.02563793    -0.02029460    -0.01806581
     0.02061623    -0.04264488     0.03576527    -0.02043238     0.05647727     0.02955075
    -0.21529351    -0.03894714    -0.11376410     0.02429714     0.16323894    -0.00756040
     0.00018788     0.00014006     0.00015491    -0.00010474    -0.02636483     0.02460659
    -0.11498956     0.42136133     0.08158218     0.01124557     0.02160379    -0.11035288
     0.00069238     0.01695846    -0.01496618     0.00573882     0.02186504    -0.03290887
    -0.00043642     0.00016614    -0.00047882    -0.00044477    -0.15529435     0.01261226
    -0.08363627     0.10128343    -0.19114002     0.00197777     0.02161552     0.01438162
    -0.01372592     0.00738689     0.02170624    -0.04276680     0.18315661     0.16659516
    -0.06227170    -0.06705304     0.03610065     0.22147179     0.16532304    -0.00255945
     0.00000305     0.00008779     0.00006106     0.00020544     0.02163085     0.11326812
     0.06912374     0.06502658     0.18967981    -0.00846396     0.13082590    -0.08745989
     0.06019987     0.19263494
     0.00000000     0.00000000    -0.00000000     0.00000000     0.00000001     0.00000000
     0.00000199    -0.00000076    -0.00000291    -0.00000150     0.00280059    -0.01079430
     0.00311346     0.00904040    -0.00947886     0.01457227    -0.00042327    -0.00009034
     0.00021659    -0.00123904    -0.00030184    -0.00617117     0.12288779    -0.15250429
     0.15917689     0.00401451     0.05537799     0.06590993    -0.01751315     0.00684611
